Zip Code,Region Name,Size Rank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394842,"McAlester, OK",631,39033,39124,39229,39320,39435,39525,39565,39646,39757,39844,39918,40036,40221,40427,40574,40706,40807,40947,41170,41374,41606,41989,42377,42764,42899,43103,43359,43719,44095,44520,44930,45253,45421,45394,45347,45261,45355,45462,45655,45785,45908,45914,45915,45966,46104,46232,46372,46469,46640,46748,46862,46933,47025,47122,47257,47470,47792,48174,48506,48789,48987,49179,49356,49559,49711,49871,49993,50106,50148,50162,50197,50292,50414,50579,50735,50914,51102,51313,51507,51656,51752,51806,51925,52084,52286,52433,52530,52612,52712,52850,53018,53217,53431,53575,53720,53774,53909,53952,54091,54178,54340,54625,55019,55338,55552,55945,56180,56199,56064,56271,56691,57012,57221,57055,56807,56606,56597,56599,56770,57737,58664,59323,59187,59334,59403,59838,60136,60483,60889,61356,61792,61591,61278,61011,61358,61607,62116,62333,62725,63032,63361,63669,63896,64111,64425,64769,65196,65490,65693,66014,66515,67160,67544,67639,67635,67871,68262,68659,68825,69317,69721,70220,70270,70658,71165,71894,72364,72656,72843,72993,73120,72948,72846,72639,72864,72165,71545,70606,70497,70366,70194,69964,69799,69753,69625,69571,69247,69285,69162,69360,69246,69211,69179,69310,69479,69665,69816,69879,69967,70160,70490,70721,70873,71065,71376,71526,71585,71519,71577,71652,71860,72040,72164,72256,72298,72332,72346,72452,72605,72800,72967,73164,73040,72953,72876,73160,73471,73718,73862,74011,74222,74375,74486,74556,74712,75091,75458,75694,75717,75753,75859,75887,75890,75952,76107,76335,76718,76588,76443,76193,76382,76587,76716,76915,77179,77574,77831,77936,78014,78394,78848,79163,79387,79595,79975,80250,80885,81394,82023,82278,82569,82123,81687,81201,81452,81654,81791,81807,81562,81377,81184,81362,81516,82189,82846,83661,83924
394391,"Blackfoot, ID",632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131107,130426,129515,127949,126466,125011,123373,121671,120121,118672,117276,115770,114384,112926,111940,110924,110030,109191,108793,108519,108338,108155,107980,107927,107866,108010,108076,108246,108369,108634,108840,109297,109670,110122,110730,111666,112712,113611,114215,114766,115308,115993,116723,117426,118034,118720,119412,120073,120640,121260,122275,123292,124393,125136,125893,126536,127186,127776,128404,129075,129806,130589,131327,132111,132872,133757,134718,135665,136656,137564,138564,139492,140480,141233,141881,142522,143312,144277,145200,146251,147276,148389,149365,150410,151445,152755,154087,155449,156783,158052,159334,160575,161952,163464,165124,166713,168253,169998,172055,174140,175964,177630,179382,181226,183082,184863,186534,188183,189788,191209,192502,193579,194700,195819,197075,198237,199311,200348,201420,202534,203708,204846,205898,207085
394883,"Moultrie, GA",633,44117,44248,44333,44371,44397,44426,44459,44514,44588,44674,44877,45109,45451,45760,46025,46240,46468,46737,46965,47177,47378,47602,47740,47472,46885,46316,46076,46151,46329,46474,46661,46803,46928,46984,47114,47674,48385,49004,49400,49597,49652,49687,49809,50028,50226,50459,50698,50969,51245,51632,51970,52260,52562,52914,53303,53702,54187,54785,55322,55692,55955,56186,56476,56825,57227,57572,57858,58154,58430,58594,58749,58883,59115,59383,59659,59945,60144,60377,60545,60652,60743,60814,60949,61107,61270,61394,61456,61539,61688,61870,62027,62241,62429,62730,62947,63176,63339,63528,63813,64094,64369,64631,64914,65148,65367,65560,65848,66161,66561,66979,67438,67858,68185,68425,68681,68982,69294,69559,69787,70012,70208,70421,70598,70854,71162,71543,71912,72212,72491,72752,73026,73289,73513,73644,73656,73608,73672,73728,73811,73773,73734,73671,73598,73461,73319,73135,73143,73000,72876,72564,72304,72133,71972,71906,71627,71261,70691,70214,69583,69038,68297,67859,67346,66935,66491,65912,65484,65215,65306,65325,65188,65022,64874,64623,64330,63908,63532,63191,62929,62557,62001,61492,61186,60943,60706,60402,60175,60045,59921,59794,59685,59654,59679,59688,59710,59819,59883,60022,60146,60403,60674,61027,61361,61707,62059,62455,62859,63290,63956,64595,65224,65627,66092,66494,66893,67248,67646,68032,68436,68683,69003,69368,69820,70255,70604,71059,71448,71955,72409,72897,73324,73782,74099,74384,74682,75084,75550,75879,76253,76541,76867,77226,77605,78081,78462,78851,79139,79559,79959,80394,80754,81127,81555,81905,82312,82694,83184,83756,84458,85010,85483,86005,86606,87241,87643,88092,88364,88649,88903,89158,89259,89631,90032,90585,90810,91041,91314,91639,92037,92380,92679,92899,93164,93228,93282,93156,93224
394677,"Henderson, NC",634,52627,52880,53151,53373,53570,53630,53717,53839,53999,54211,54520,54890,55275,55482,55753,55874,56129,56238,56455,56581,56748,57071,57202,57239,56844,56958,56823,57268,57467,58245,58701,59215,59528,59356,59288,58992,59608,59764,60206,60060,60109,60082,60234,60332,60460,60774,61073,61487,61555,61830,62035,62556,63107,63545,63766,64063,64464,65010,65444,65931,66328,66711,66932,67111,67164,67238,67436,67632,67730,67742,67852,67988,68135,68325,68603,68771,68862,68958,69126,69285,69409,69524,69694,69919,70122,70196,70247,70336,70600,70777,70905,70929,71014,71145,71280,71625,71935,72334,72495,72790,72967,73171,73273,73453,73683,74007,74290,73941,73553,73139,73362,73476,73627,73829,74260,74742,75174,75355,75501,75897,76495,77158,77573,77988,78369,78712,78950,79133,79348,79623,79909,80199,80407,80589,80623,80610,80623,80701,80796,80845,80826,80815,80790,80805,80747,80602,80466,80399,80367,80252,80052,79848,79625,79388,79145,78862,78497,78086,77682,77230,76740,76213,75753,75334,74979,74649,74307,74013,73822,73649,73495,73279,73076,72873,72685,72399,72081,71679,71356,71022,70729,70527,70266,70055,69825,69743,69589,69479,69275,69259,69169,69110,68990,68838,68765,68699,68649,68416,68199,68032,68018,67957,67906,67844,67763,67696,67632,67583,67539,67440,67387,67345,67384,67453,67569,67699,67872,68059,68210,68387,68516,68425,68314,68260,68483,68612,68721,68859,68998,69090,69169,69244,69301,70112,70977,71887,72048,72220,72395,72513,72590,72726,72905,73170,73683,73906,74054,73891,73986,74070,74205,74401,74708,74984,75280,75514,75578,75465,75325,75455,75777,76264,76688,77012,77347,77638,78034,78256,78573,78887,79237,79662,80035,80493,80667,80921,80984,81236,81385,81680,81935,82321,82707,82965,83138,83166,83442
394482,"Coldwater, MI",635,60111,60684,61176,61531,61884,62163,62495,62893,63467,64029,64613,65160,65632,66186,66817,67522,68359,69093,69852,70453,70865,71238,71462,71638,71709,71974,72317,72809,73160,73784,74163,74542,74698,74971,75123,75405,75684,76404,77062,77871,78306,78848,79332,79941,80667,81311,81991,82406,82968,83348,83880,84155,84764,85181,85829,86181,86499,86903,87407,88091,88468,88676,88889,89353,89791,90152,90306,90710,91045,91489,91795,92219,92732,93131,93359,93493,93668,93816,93922,94115,94417,94638,94940,95118,95391,95657,95890,96103,96350,96761,97281,97608,97945,98202,98539,98840,99125,99527,100062,100483,100754,100706,100941,101216,101668,101933,102222,102497,102802,103035,103279,103454,103439,103719,103443,103259,102645,102454,102064,101811,101492,101489,101175,100925,100703,100525,100560,100242,100055,99607,99331,98967,98650,98037,97776,97710,97973,97915,97779,97772,97712,97686,97318,96882,96251,95707,95007,94065,93053,92391,91813,91275,90687,90074,89632,89057,88483,87762,87102,86256,85382,84314,83635,83021,82577,82219,81906,81810,81767,81724,81583,81999,82285,82551,82149,81979,81875,81722,81496,81219,81041,80979,81000,80769,80667,80666,80902,80798,80553,80403,80457,80551,80656,80786,80974,81201,81462,81830,82314,82934,83530,84093,84542,84936,85314,85737,86255,86777,87282,87718,88171,88651,89209,89939,90690,91565,92266,92903,93368,93791,94167,94418,94647,94819,95178,95137,95239,95290,95706,96099,96423,96891,97362,97971,98421,98919,99235,99833,100193,100525,100633,100927,101382,101652,101977,102325,102900,103417,103930,104407,105032,105616,106285,106958,107675,108363,108832,109263,109732,110426,111212,112111,112956,113740,114430,114809,115175,115586,116359,117029,117652,118200,118763,119097,119392,119836,120398,121078,121696,122310,122722,123208,123653,124042,124370,124806,125259
394667,"Harrison, AR",636,66252,66336,66343,66364,66410,66557,66772,67012,67239,67452,67759,68103,68478,68738,68922,69093,69329,69595,69821,70030,70273,70657,70868,70849,70773,70842,71309,71758,72135,72275,72403,72488,72579,72445,72439,72561,72761,72981,73085,73333,73403,73446,73343,73329,73310,73432,73758,74079,74457,74538,74663,74693,74955,75224,75601,76099,76709,77375,77647,77849,77926,78279,78522,78731,78855,79112,79380,79513,79562,79570,79701,79867,79969,80158,80352,80647,80843,81014,81185,81403,81611,81765,81893,82053,82283,82469,82665,82885,83169,83471,83809,84128,84435,84681,85052,85472,86034,86500,87008,87446,87980,88515,89048,89499,89973,90661,91412,92127,92651,93399,94117,94869,95322,95789,96151,96607,97051,97477,97781,98071,98416,99149,99784,100351,100542,100719,100870,100979,101120,101216,101362,101549,101816,100774,99943,98960,99304,99415,99795,100124,100417,100585,100613,100565,100355,100668,101071,101785,101878,101952,101684,101536,101285,101037,100764,100444,100125,99919,99293,98560,97645,97166,96734,96366,96045,95851,95752,95722,95745,95721,95800,95825,95998,95965,96141,96085,96189,96053,95968,95777,95645,95509,95409,95340,95225,95135,94922,94878,94727,94772,94748,94887,95040,95366,95747,96069,96337,96519,96730,96886,97001,97050,97098,97063,97069,96970,96929,96918,96921,96991,96967,96937,96948,97002,97148,97294,97315,97358,97364,97479,97619,97757,97970,98232,98503,98881,99153,99421,99599,99824,100128,100399,100634,100828,101151,101474,101831,101992,102279,102612,103092,103435,103644,103875,104264,104761,105127,105489,105818,106283,106634,106996,107443,107998,108590,109129,109616,110033,110346,110649,110939,111259,111597,111935,112302,112576,112896,113175,113468,113853,114341,115004,115657,116215,116600,116959,117264,117707,118128,118618,119110,119559,120019,120360,120737,121164,121754
395037,"Rolla, MO",637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119127,119564,120545,121817,122964,123408,123870,124180,123992,123747,123215,122445,121544,120897,120161,119656,119161,119317,119220,119149,119649,120022,120813,121757,122702,123389,123333,123213,123154,123338,123745,124101,124423,124903,125013,125343,125890,126575,126891,127201,127221,127326,127383,127936,128666,129184,129688,129657,129478,129133,129409,129869,130996,131816,132494,132562,132701,133037,133259,133840,134300,135095,135486,135871,135813,135848,136150,136915,137643,138162,138718,139171,139719,140068,140452,140724,141029,141360,141514,141468
395091,"Shelbyville, TN",638,99619,99899,100249,100596,100964,101255,101502,101741,102017,102419,102848,103277,103624,103894,104296,104732,105318,105749,106263,106710,107357,107940,108392,109025,109733,110673,111227,111754,111991,112752,113575,114518,115009,115281,115545,115767,116078,116402,116774,117140,117505,117712,117729,117805,117998,118270,118642,118859,119150,119290,119578,119988,120460,120935,121355,121953,122497,123409,123963,124704,125050,125457,125861,126083,126442,126646,127075,127354,127629,127829,128097,128303,128409,128642,129008,129493,129887,130401,130958,131206,131705,131819,132029,131974,132405,132966,133339,133385,133290,132929,132535,132215,131836,132181,132305,132681,132593,132793,133209,134055,134878,135825,136281,136850,137180,136519,137744,139095,141126,141421,142328,143735,144989,145561,146152,146858,147637,148605,147055,145146,142882,142112,139942,136782,134295,133921,134338,134837,134647,134908,135254,135855,135988,136235,136517,136938,137121,135672,133704,131361,130496,129208,128443,127438,127097,126567,126517,126606,126579,126586,126640,126846,126482,126215,125930,125723,125235,124575,123855,123113,122370,121827,121403,121080,120740,120482,120292,120189,120071,120019,119930,119909,119807,119655,119357,118994,118599,118197,117732,117218,116806,116489,116307,116129,116046,116028,115995,115898,115747,115682,115729,115822,115828,115814,115790,115788,115784,115833,115948,116146,116334,116503,116614,116731,116871,117004,117151,117274,117462,117622,117880,118159,118543,118883,119233,119579,119992,120444,120905,121408,121869,122318,122704,123092,123456,123810,124213,124622,125077,125582,126147,126740,127308,127888,128468,129085,129770,130588,131387,132186,132881,133415,133896,134377,135108,135854,136740,137567,138266,139171,140078,141089,141900,142688,143624,144505,145508,146539,147738,148970,150344,151125,151991,152574,153712,155294,157216,159226,160221,160855,160827,161002,161879,163246,164392,165033,165512,166055,166331,166652,167752,169222,171191,173100,174492,175876,177535
394545,"Duncan, OK",639,37282,37388,37513,37651,37807,37954,38093,38259,38446,38552,38624,38690,38846,39068,39279,39475,39673,39936,40219,40472,40687,41257,41850,42422,42559,42704,42849,43010,43130,43206,43287,43346,43423,43080,42908,42840,43321,43556,43754,43905,44097,44211,44331,44523,44745,45004,45134,45233,45165,45299,45404,45656,45765,45962,46068,46277,46481,46789,47020,47246,47430,47571,47758,47838,48056,48212,48426,48536,48638,48700,48809,48872,48969,49082,49196,49320,49405,49543,49725,49840,49946,50023,50146,50291,50430,50578,50708,50846,50943,51057,51118,51299,51488,51725,51889,52036,52204,52344,52473,52559,52735,52910,53153,53317,53474,53632,53889,54182,54451,54725,55096,55449,55757,55980,56209,56437,56667,56913,57196,57495,57800,58043,58207,58251,58390,58686,59071,59403,59629,60001,60412,60847,61114,61351,61544,62206,62740,63188,63328,63623,64170,64822,65625,66307,66865,67293,67790,68025,68268,68388,68609,68733,68758,68202,67238,66300,65960,65881,65825,65645,65429,65259,65168,65247,65261,65357,65137,64958,64676,64680,64597,64531,64524,64572,64579,64276,63932,63722,63968,64220,64376,64301,64296,64381,64476,64561,64644,64818,65052,65250,65431,65581,65722,65808,65891,65950,66029,66128,66331,66584,66853,67178,67466,67746,67951,68137,68324,68470,68608,68731,68813,68945,69076,69320,69560,69846,70088,70383,70659,70981,71273,71592,71941,72249,72517,72630,72816,73005,73304,73549,73802,74075,74354,74597,74692,74844,75025,75167,75088,75019,75063,75234,75423,75579,75748,75894,76155,76311,76491,76855,76988,77065,76969,77231,77497,77746,78006,78285,78568,78771,78979,79134,80398,81713,83012,83233,83421,83651,83860,84085,84245,84193,84126,84057,84100,84158,84320,84732,85168,85571,85943,86255,86560,87069,87572,88058,87937
753904,"Marion, NC",640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109088,109238,108722,108288,107746,107829,107954,108198,108480,108821,109184,109530,109810,109846,110828,111813,113014,113239,113460,113660,113894,114153,114491,114884,115549,116168,116434,116413,116431,116797,117265,117755,118288,118817,119294,119799,120145,120504,120698,121043,121541,122289,123021,123536,124000,124467,125016,125627,126140,126822,127379,128136,128668,129101,129739,130600,131428,131910,132341,133363,134570,135702,136328,136716,137333,137835,138369,138696,139255,140244,141147,140504,139681,138936,139982,141084,142084,143044,143632,144201,144745,145693,146100,146915,147695,149272,150054,150568,150970,151513,152319,153222,154033,154363,155150,156250,157424,157941
394785,"Lewisburg, PA",641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155430,153716,152460,149911,148448,147802,147342,147639,147671,148473,148271,148197,148069,148760,149258,150538,150920,150959,150633,149649,149115,147578,147506,147632,148094,148370,149221,149014,148614,147340,146742,145869,145518,145803,146444,146799,146587,146221,145802,146065,145978,146095,146145,146386,146098,145280,144357,143454,143259,143676,143597,142917,141949,141630,141648,142206,142780,142983,142505,142237,142166,142032,142082,142259,142831,143105,143271,142966,142939,143421,144298,145065,145368,145325,145499,145776,146216,146447,146578,146940,147246,147485,147723,148163,148686,149352,149852,150413,150611,151045,151533,152138,152560,152916,153137,153194,153401,153950,154231,154439,154626,154983,155244,155400,155715,156260,157098,157886,158270,157963,158267,158595,159318,159678,160089,160270,160463,160529,160785,161051,161791,162608,163278,163961,164608,165346,166023,166847,167711,168619,169160,169667,170062,170770,171428,172006,172457,172917,173491,174341,175202,176104,177018,177970,178870,179646,180412,181224,182061,182911,183687,184207,184672,185083,185599
395008,"Pullman, WA",642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123943,122804,122581,121790,121997,121965,122103,121853,121502,121142,121043,121182,121455,122151,122500,123148,123095,123765,124202,125373,126660,128141,129495,130952,132689,135082,137361,139213,140392,141332,142850,144494,146656,149038,151452,153493,154889,156267,157891,160027,162344,164598,166545,168387,170307,172063,173713,175154,176805,178534,180238,181521,182478,183380,184362,185315,186070,186570,187079,187519,187923,187863,187708,187656,187885,187991,187899,187611,187273,186743,185922,185157,184371,183906,182990,182055,180812,179568,178238,176855,175379,173985,172568,171143,169518,167780,166228,164858,163580,162706,161921,161547,160780,160082,159440,159034,158707,158389,157998,157533,156679,155653,154624,153736,153535,153358,152885,151954,151148,150725,150654,150605,151359,152049,152743,152581,152010,151603,152004,152995,154126,154969,155743,156526,156969,157545,158248,159649,161679,163682,165242,166253,167236,168403,169575,170822,172096,173313,174452,175515,176205,176933,177813,179111,180386,181555,182622,183613,184605,185734,186948,188228,189600,190969,192442,193829,195259,196671,198197,199874,201569,203227,204937,206585,208358,210202,211944,213650,215327,217188,219145,221076,223050,224881,226719,228741,230732,232800,234712,236708,238587,240609,242654,244756,246726,248876,251245,253554,255584,257124,258729,260305,262066,263318,264115,264582,265173,266035,267345,268563,269901,271033,272330,273568,274608,275805,277189,278670,279991,280921,281263,281550,281776,282276
395155,"Thomasville, GA",643,74557,74776,74949,75136,75397,75693,75899,76080,76298,76740,77262,77804,78178,78488,78859,79259,79679,80042,80418,80777,81178,81701,82053,82302,82380,82742,83102,83386,83456,83560,83950,84398,84730,84333,84069,83818,84195,84362,84675,85083,85538,86013,86306,86744,87115,87525,88005,88677,89431,90041,90662,91156,91711,92132,92533,92874,93415,94204,94852,95321,95540,96032,96429,96893,96882,97261,97687,98244,98673,99218,100031,100338,100590,100543,100545,100707,102020,102817,103529,103905,104505,104861,104837,105672,106561,107546,107927,108168,107821,107763,107801,107894,108027,108375,108744,109027,108976,109080,109807,110507,111020,111202,111319,111601,111612,111681,111745,111623,111836,112218,112697,113267,113858,114600,115246,115884,116566,117216,117970,118709,119454,120081,120542,120996,121457,122050,122727,123311,123868,124262,124655,125109,125526,125852,126010,126051,126244,126356,126563,126648,126719,126742,126668,126481,126249,125873,125708,125400,125137,124698,124266,123847,123480,123102,122682,122004,121105,120219,119369,118648,117730,116900,115978,115177,114289,113490,112797,112237,111864,111473,110762,110028,109278,108737,108154,107391,106733,106057,105438,104900,104242,103649,103105,102642,102222,101614,101059,100679,100266,99882,99441,99159,98987,98873,98847,98860,98976,99226,99536,99873,100263,100641,101076,101387,101818,102239,102786,103348,103901,104481,105048,105588,106131,106646,107190,107752,108290,108824,109368,109878,110428,110893,111422,111951,112585,113306,114047,114731,115376,116064,116664,117272,117787,118382,118960,119534,119975,120438,120900,121470,121943,122443,122916,123382,123849,124275,124701,125186,125618,126059,126406,126798,127282,127672,128170,128630,129272,129976,130675,131430,132226,132928,133466,133949,134566,135320,135936,136527,136872,137179,137263,137690,138365,139337,139965,140408,140659,141027,141417,141810,142267,142697,143269,143493,143479,143237,143326
394379,"Bemidji, MN",644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127286,127198,126899,125786,124107,122457,121361,120650,119983,119395,118865,118510,118308,117945,117513,117125,117329,117585,117867,117939,118108,118261,118489,118759,119004,119132,119207,120348,121986,123859,124814,125562,126294,127119,128016,128765,129575,130152,130953,131472,132096,132604,133232,133884,134582,135295,135952,136586,137204,137808,138382,138775,139094,139322,139651,140095,140475,141004,141400,141983,142382,143084,143517,144038,144437,145082,145913,146561,147273,147801,148489,149029,149721,150199,150874,151514,152334,153128,153925,154792,155642,156558,157470,158440,159422,160384,161324,162142,162834,163436,164148,165109,166176,167316,168364,169315,170105,170807,171397,171882,172282,172845,173673,174427,174842,175391,176104,177088,177743,178465,179174,179943,180717,181321,181574,181668,181895,181889
394887,"Mount Sterling, KY",645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62906,63360,63721,64277,64648,64842,65174,65519,65911,66376,66940,67599,67750,67852,67806,68254,68680,69372,69956,70861,71665,72329,72537,72438,72991,73352,73931,74154,74740,75272,75569,75092,74808,74498,74776,75204,75820,76292,76755,76969,77400,77723,78115,78841,79078,79412,79547,79987,80310,80546,80750,81158,81521,81921,82332,82843,83492,84203,84881,85467,85711,86008,86023,86215,86400,86842,87141,87192,87254,87476,88049,88516,88936,89191,89641,89863,89996,89885,90058,90332,90715,90896,90620,90343,90239,90463,90723,91042,91429,91694,91728,91716,91696,91722,91762,92101,92477,92812,92846,92916,92954,92920,92872,92779,92812,92861,92994,92758,92442,92211,92174,92114,91919,92073,92159,92203,91986,91728,91674,91573,91578,91421,91267,91111,90881,90767,90698,90875,91237,91626,92022,92198,92252,91839,91419,91063,91038,90816,90481,89922,88803,87732,86387,85808,85217,85247,85287,85371,85288,85167,85195,85331,85772,86196,86658,86800,86878,86834,86832,86825,86753,86782,86701,86771,86939,87054,87144,87129,87414,87586,87666,87589,87708,87723,87830,87627,87518,87505,87715,88019,88160,88362,88587,88903,89190,89499,89837,90247,90643,90950,91261,91510,91741,91949,92174,92461,92677,92975,93269,93724,94122,94552,94710,94886,95132,95537,95942,96226,96500,96744,97057,97204,97511,97793,98405,98847,99297,99565,99916,100273,100704,101078,101501,101960,102188,102397,102618,103072,103481,103780,104035,104311,104591,104941,105333,105797,106304,106912,107400,107929,108347,108910,109460,110005,110499,110959,111333,111649,112003,112277
394947,"Ottumwa, IA",646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61046,61332,61449,61867,62157,62614,63027,63493,63817,64017,64136,64337,64550,64811,65235,65568,65980,66122,66303,66356,66494,66739,67145,67490,67862,67954,67995,67941,68064,68142,68252,68354,68524,68700,68868,68964,68954,68951,68926,69009,68963,69061,69057,69163,69428,69788,69758,69494,69119,68991,68811,68573,68361,68194,68146,68108,67975,67750,67752,67873,68121,68228,68400,68531,68525,68492,68482,68572,68589,68623,68668,68783,68815,68874,68940,69079,69438,69664,69865,69875,69977,70063,70077,70055,70090,70144,70279,70421,70569,70714,70806,70821,70806,70750,70792,70827,70933,71007,71024,70979,70892,70867,70870,71000,71249,71328,71383,71380,71524,71657,71724,71896,72000,72201,72362,72591,72841,73582,74289,74965,75220,75519,75902,76221,76615,76861,77136,77382,77376,77210,76983,77009,77185,77358,77522,77713,77901,78149,78396,78720,79160,79521,79881,80127,80384,80608,80792,81023,81187,81398,81571,81538,81556,81542,81734,81936,82248,82590,82846,82961,83053,83097,83175,83399,83599,83993,84319,84647,84809,84921,85109,85364,85645,85908,86137,86311,86437,86428,86351
394954,"Pahrump, NV",647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204995,206618,208325,212219,217092,221412,225155,227257,229516,231846,234872,237635,240416,243363,246457,248600,249247,250783,252776,256522,259322,261260,261918,262103,261690,260326,258939,257767,255822,252633,248961,245772,242664,239578,235096,230561,225524,221560,216967,211815,206404,201422,197009,192131,187260,182540,179103,176026,173466,170891,168070,165211,162177,159310,156420,153622,151089,148802,146789,144958,143256,141603,140297,139307,138463,137595,136606,135592,134137,132511,130775,129066,127360,125612,123904,122111,120610,119313,118322,117431,116978,116814,116761,116582,116356,116235,116338,116648,116972,117389,117966,118865,119792,120856,121960,123523,125317,127428,129619,131970,134337,136815,139202,141399,143607,145577,147624,149363,150938,152373,153618,154860,156047,157074,158163,159467,160873,162340,163617,164948,166294,167600,168866,170057,171156,172409,173551,175552,177317,179178,180177,181143,182077,182725,183489,184162,184929,185324,185643,183592,181786,179952,180458,181046,181884,182995,184092,184938,185883,187140,188873,191775,194716,197786,200006,202172,204431,207000,209827,212877,215690,218591,221295,223998,226420,228614,230385,232030,233186,234422,235520,236776,237824,238695,239465,240082,240815,241613,242653,243739,245029,245959
