"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01","2020-02"
20,"Idaho",39,123216,123087,122925,122778,122745,122751,122822,122905,123086,123422,123920,124354,124732,125163,125768,126401,126889,127315,127683,128006,128219,128249,128102,127992,127951,127945,127861,127899,127970,128163,128310,128534,128745,128929,129239,129504,129815,129852,129879,129704,129686,129637,129764,129975,130273,130614,130815,130991,131131,131533,132000,132455,132819,133114,133400,133699,134005,134520,134973,135647,136180,136643,136894,137292,137786,138320,138793,139123,139495,139698,140016,140233,140390,140542,140816,141129,141399,141667,142019,142432,142715,142978,143246,143355,143803,144225,144677,144875,145073,145430,145775,146149,146773,147417,148146,148877,149540,150202,150747,151469,152008,152506,153209,154185,155519,156790,158260,159847,161059,162494,164051,166341,169090,171866,175228,177614,179189,180453,182254,184464,187272,189928,193112,194980,196628,198068,197674,198323,198850,200622,200676,200670,200786,201461,201444,201688,201773,201889,202523,202867,203503,203602,204406,204483,203925,202199,200561,199122,197692,196233,194766,193007,190834,188483,185899,183563,181082,178956,177269,175591,173910,172177,170718,169541,168812,167716,166912,165664,165009,164292,162767,160746,158775,156954,155166,153346,151598,150178,148639,147476,145807,144403,143641,143540,143342,143218,143260,143597,143816,143971,144461,145056,146393,147652,149004,150330,152197,154105,155878,157209,158832,160770,162400,164328,165660,167413,168775,170358,171597,172658,173673,174740,175429,175763,176350,176944,177635,177968,178370,178495,178441,178582,178879,179482,180283,181159,182175,182968,184136,185106,186264,187221,188520,189576,190669,191672,192999,194883,196427,197957,198738,200032,201185,202625,203957,205618,207364,208969,210428,211244,212453,213618,215724,217493,219421,221272,223233,225365,227287,229514,231607,233969,236318,238720,241262,244257,247709,251099,253826,256199,258692,261630,264433,267280,269479,271855,273738,275623,277132,278761,281003,283455,285979,288052,290391,292739,295606
18,"Hawaii",40,260097,257770,255163,252603,250879,249556,248277,246773,245536,244752,244097,243037,241764,240814,240419,240099,239236,238271,237721,237576,237268,236303,235249,234804,235083,236037,237282,238752,239465,239706,239331,239048,238717,238699,238796,238656,238199,237376,236153,234911,234474,234541,235140,236042,237322,239146,240498,242086,243207,244695,246212,247565,249057,250334,251697,252541,253489,254418,255426,256273,257385,258942,260612,262258,263404,264585,265784,267215,268964,270298,271985,273578,275585,277033,278684,280983,283959,287730,290904,294167,297094,300797,304537,308771,312475,316728,320406,323904,327672,331938,337900,344185,349676,355443,361437,367942,374493,381071,389193,397696,406055,412901,419739,426584,435058,441813,449430,457459,467485,478415,489383,500453,511119,521556,530730,539070,547534,556929,565877,572158,577340,579891,581797,583702,585337,588034,588550,590078,589840,590228,589737,589731,588922,587949,587291,586814,587441,587418,587919,587505,586998,585370,583756,583154,582095,582791,581802,577906,571633,565913,563219,559878,555469,550624,543998,538565,532893,528033,521950,518270,516144,513740,509527,505977,505611,506623,510468,511446,514441,514830,518714,520688,523011,524303,525521,527742,527399,526992,524891,524142,521541,520352,518848,518110,516340,514421,513620,511272,510791,510030,510543,511752,512823,515271,515713,517647,517761,520047,521663,525448,527831,529995,531598,533702,537772,539685,541642,543001,548809,554872,561318,565898,571281,576580,582131,586008,588510,590887,595146,598709,601722,602700,603031,604197,605726,607809,608942,610976,613245,616565,618538,620904,621080,621792,623552,625997,627876,629701,632202,634564,636808,638737,641732,645007,650205,655457,659751,662460,665558,668332,670753,673144,676427,681508,685643,688986,689822,692307,695491,700212,703768,706849,709739,712422,715073,716268,717512,718812,721381,722787,723320,723238,723414,723651,724006,724511,724937,724940,724978,725071,724854,724434,724256,723863,723523,723173,722615
28,"Maine",41,96972,96611,96245,95983,95805,95734,95788,95827,95858,96246,96829,97432,97766,98038,98399,98724,98969,99185,99260,99566,99941,99782,99401,98897,98964,99117,99321,99514,99897,100367,101012,101371,101776,102334,103123,104037,104882,105729,106702,107818,108761,109413,109925,110763,111683,112784,113864,114931,115881,116617,117346,118027,118902,119922,120990,122084,123257,124528,125659,126736,127653,128881,130075,131345,132414,133546,134675,135956,137121,138347,139654,141122,142819,144164,145533,146749,148081,149348,150594,151914,153307,154614,155798,156892,158026,159403,160775,162297,164319,166569,168984,170618,172266,173609,175494,177487,179739,182267,184945,187632,189262,190563,191714,193765,195756,198378,200746,202999,204564,205753,206830,207935,209053,210158,210972,211711,212357,212720,212728,212706,212737,212979,213179,213351,213534,213732,214003,214094,213993,213753,213395,212980,212863,212813,212671,212019,212019,211927,212091,211528,211402,211256,211103,210727,209687,208695,207365,206608,205214,204119,202927,202271,201019,199496,198002,196362,194996,193060,192059,191129,190864,190248,189621,188998,188863,188540,188265,188346,189080,189877,189549,188621,187578,186984,186363,185634,184742,184726,185071,185365,184702,184053,183686,183738,183582,183378,183131,182770,182368,181702,180873,180138,179934,179994,180364,180782,181114,181296,181523,182324,183169,183868,184246,184496,184373,184199,184148,184142,184486,184700,185045,184994,184893,184845,184761,184691,185101,185794,186370,186614,186504,186685,186901,187110,187150,187149,187822,188893,189541,189974,190294,191169,192071,192591,192984,193383,194574,195750,196584,197007,197864,198589,199249,199440,200142,201354,202721,204232,205217,206233,207044,207910,209085,210399,211869,213339,214417,215275,216010,216779,217567,218838,220469,222261,223169,223993,224755,225834,226936,227858,228612,229266,230145,230410,230733,230994,231966,232854,233784,234620,235591,236781,238214,239769,241335,243239,245097
39,"New Hampshire",42,109559,109611,109848,110205,110487,110736,111015,111333,111771,112210,112834,113510,114169,114556,114755,114895,115186,115662,116251,116912,117530,118216,118959,119746,120523,121197,121931,122739,123763,124824,125865,126721,127516,128247,129056,130057,131401,132841,134403,135800,136941,137924,138811,140273,141876,143807,145450,147097,148184,149297,150334,151801,153490,155262,157351,159182,161059,162708,164704,166610,168733,171023,173312,175472,177341,179275,180956,182727,184514,186385,188109,189696,191589,193192,195069,196868,199117,201305,203662,205972,208396,210745,213123,215626,217730,220009,222028,224268,226267,228514,230770,232733,234361,236060,238030,240050,242104,244368,246815,249036,251092,252871,254648,256674,258861,261029,263254,265407,267642,269307,270723,272121,273553,275066,276555,277923,279236,280223,280342,280062,280044,280310,280516,280058,279575,278870,277861,276784,275586,274505,273409,272903,271930,271453,270629,270203,269586,268847,268152,266874,265547,263733,262495,260815,259757,257543,255319,252953,250832,248898,246816,245320,243610,242479,241076,239959,238062,236575,235460,234521,233465,232215,231417,231045,231016,230894,230280,229614,229072,228942,228676,228705,228745,229044,228643,227766,226767,225990,225811,225363,224879,223640,222438,220789,219809,218952,218669,218150,217568,217024,216444,215814,215309,215597,216198,217188,217478,217621,217692,218160,218844,219354,220048,221272,222622,223676,224502,225327,226453,227639,228808,229749,230669,231427,232208,232623,233105,233371,233861,234270,234803,235288,235936,236743,237303,238141,238865,240010,241070,242507,243592,244678,245305,245882,246188,246702,247777,248617,249030,249176,249722,250763,251846,252743,253762,255055,256569,257753,258612,259707,261829,263814,265487,266154,267200,268612,270318,271922,273531,275533,277408,279078,279913,281112,282379,283760,284983,286042,287689,289062,290324,290957,291874,292838,293661,294190,294701,295849,296955,298095,298685,299561,300560,301999,303423,304958,306905
50,"Rhode Island",43,127439,127281,127017,126773,126702,126884,127067,127187,127236,127369,127338,127382,127417,127840,128337,128783,128964,128859,128828,128947,129219,129529,129895,130209,130419,130466,130614,130882,131352,131885,132429,132793,133150,133282,133668,134050,134763,135506,136568,137693,138711,139568,140348,141594,142927,144507,145957,147499,148949,150279,151158,151966,152684,153634,154570,155630,156863,158279,159661,161175,162757,164350,166011,167689,169609,171468,173766,175909,178254,180270,182435,184516,186835,189394,192092,194946,198413,202540,206287,209591,212299,215381,218565,222129,225547,229080,232643,236457,239672,242544,245385,248774,252456,255901,259520,262881,266091,269569,273602,277743,281337,284341,287667,291009,294554,298327,301473,304083,306686,309147,311362,313116,315540,318423,320920,322766,323857,324426,325197,326247,327624,327878,327894,326859,325690,323636,321772,319602,318057,316482,315465,314316,312711,311565,309485,308502,307050,306161,304844,304041,303085,301734,299331,296959,294212,291219,288313,284995,281615,278077,274556,270833,266823,262697,259064,255500,253337,251602,250242,248771,247757,247412,247475,247866,247986,248891,249549,250431,250051,249674,249241,249186,248787,247692,246238,244821,243936,242639,241693,240264,238895,237044,235570,233928,232426,230986,229693,227905,226355,225222,223975,222882,222007,221498,221069,221099,221321,221554,221845,222853,223894,224412,225259,225930,227051,228258,229482,230628,232036,233678,235272,236194,236590,237307,237713,239117,240401,241777,242311,242084,241581,241359,241427,241829,242448,243089,243437,243555,243368,243349,244049,245411,246746,247109,247618,248294,249576,251188,253477,254886,255887,256387,257048,257898,259017,261353,263099,264386,264932,265432,266156,267116,269366,271914,274586,276394,277643,278535,280076,282434,284967,287219,288902,290474,291388,292201,292894,293718,295156,296405,297224,297122,297258,297578,297997,298502,299037,299616,300178,301047,301705,302496,303464,304883,306238,307667,309316
35,"Montana",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132781,133398,133516,133917,134137,134604,135123,135492,135816,136253,136832,137545,138080,138240,138610,139219,140063,140665,141081,141697,142323,143011,143570,144005,144652,145363,146365,147183,148026,148749,149981,151437,153183,154400,155546,156330,157344,158458,159806,161432,163283,165248,166511,167391,167965,169304,170814,173397,175840,177903,179263,180316,181493,182515,184047,185958,187994,189276,190420,191074,192275,193725,195486,197138,198615,200180,201645,202782,203892,205077,206323,207210,207754,208480,209408,210157,210671,211043,211726,212388,212978,213574,214189,214932,215450,215146,214667,214432,214767,215047,214858,214706,214375,214291,214016,213857,213456,213224,212687,211944,210880,209917,208969,208004,207396,206826,206374,205704,205330,205245,205183,205300,205101,204897,204433,204058,203428,202577,201613,200654,199703,198703,198129,197608,197385,196999,196946,196977,197110,197175,197296,197663,198098,198620,198961,199372,199724,200256,200914,201534,202272,203163,204165,205010,205716,206449,207252,208047,208914,209709,210584,211436,212408,213359,214181,215090,215983,217003,217804,218543,219284,220380,221261,222238,222729,223333,223915,224646,225659,226435,227383,228272,229397,230054,230666,230970,231723,232387,233186,233720,234103,234546,235029,235605,235864,236472,237418,238568,239516,240250,241198,242317,243437,244606,245668,246662,247643,248633,249534,250664,251911,253405,254553,255299,256177,257284,258830,260648,262396,264109,264993,266026,266967,268279,269361,270604,272035,273383,274534,275343,276302,277245,278835,280164,281536,282537,283850,285219,286392
13,"Delaware",45,131844,131967,132240,132711,133095,133573,134013,134349,134523,134679,134995,135485,136106,136462,136616,136586,136674,136613,136633,136748,137094,137479,137754,137955,138138,138200,138311,138329,138508,138832,139242,139799,140427,141049,141683,142252,142891,143600,144360,145196,145873,146503,147051,147648,148242,148901,149618,150377,151175,151977,152792,153609,154392,155135,155834,156666,157393,158209,158875,159643,160327,161055,161732,162389,163113,163946,164869,165782,166742,167668,168655,169666,170693,171651,172700,173799,174994,176059,177205,178327,179608,181037,182710,184441,186066,187577,188986,190504,192118,193968,195606,196997,198011,199498,201275,203191,205262,207334,210174,213025,215850,218242,220828,224348,228658,231976,234244,236145,238460,241631,243874,246017,248069,250938,253893,256290,258253,260850,263744,266547,268590,269960,271215,272665,274082,275122,275959,276183,276441,276169,276273,276116,276316,276632,277593,277976,278084,277510,277149,276494,275408,273824,272257,271502,270717,269621,267493,265338,263042,261224,259036,257514,256036,254978,253538,251658,249864,247901,246408,245189,244638,244109,243907,243431,242883,242446,242214,241976,241446,241096,240741,240070,238833,237594,236083,234467,233146,231666,230387,228506,226837,224791,223151,221951,221062,219892,218653,217714,216662,215576,214076,213389,212738,212853,212480,212017,210917,210071,209220,208758,208423,208329,208711,209228,209765,209738,209819,210062,211212,212477,214126,215210,216246,217358,218084,218596,218790,219877,220814,221609,221794,222163,222446,222895,223311,223794,224450,225128,226227,226736,227438,227895,228718,229279,229610,229941,230314,230734,231391,232133,233127,234074,235247,236532,237478,238155,238895,239714,240779,241699,242125,241936,241199,240878,240974,241291,242067,243021,244193,244930,245151,245194,246105,247788,249758,251371,252420,253330,253892,254399,254981,255915,256845,257840,258031,258195,258183,258255,258449,258571,258735,258850,258716,258437,258285,258125,258161
52,"South Dakota",46,84796,84590,84611,84642,84665,84721,84745,85037,85197,85514,85448,85486,85590,86239,86692,87210,87576,88332,89091,89462,90004,90202,90038,89928,90307,90936,91688,92478,93504,93854,94256,94850,95676,96812,99290,102535,104894,105894,106222,106341,106883,107504,108548,109424,110003,110637,110474,109780,109109,109026,109282,109565,109674,110174,110380,110423,110497,110509,110387,110557,110989,111813,112151,112558,112664,112636,112779,113118,113479,113556,113870,114093,114446,114700,115221,115630,115997,116361,116483,116704,117045,117805,118579,118956,119213,119079,119268,119513,120175,120968,121936,122641,123159,123365,123730,124339,124966,125882,126753,127820,128545,129080,129551,130273,131038,131874,132594,133395,134290,135100,135822,136350,137116,137954,138808,139273,139641,139923,140354,140824,141250,141747,142138,142674,142914,143177,143244,143605,144059,144602,144976,145285,145645,145952,146340,146567,146973,147279,147738,148154,148607,149031,149405,149648,149796,149928,150097,150314,150534,150810,151062,151274,151309,151325,151217,151103,150842,150546,150171,149770,149334,148955,148610,148293,148151,148108,148190,148325,148604,148904,149070,149160,149206,149199,149133,149039,148897,148693,148444,148273,148038,147826,147837,147900,148029,148025,148123,148269,148391,148440,148544,148550,148653,148780,148911,149135,149398,149831,150268,150651,151105,151642,152242,152814,153320,153794,154271,154761,155229,155700,156095,156538,156958,157325,157607,157981,158413,158966,159435,159890,160286,160813,161388,162009,162487,163098,163788,164453,165062,165553,166236,166923,167715,168200,168714,169175,169924,170662,171363,172211,173128,174034,174685,175306,176006,176936,177881,178880,179844,180794,181748,182545,183338,184155,185093,186007,186823,187568,188203,188885,189406,189976,190525,191266,192031,192974,193901,194909,195845,196841,197895,198902,199823,200643,201291,201895,202466,202985,203509,204003,204608,205178,205766,206362,207110,207924,208892
3,"Alaska",47,130043,130706,131320,131802,132180,132421,132462,132470,132546,132911,133357,133734,133761,134142,134149,134355,134589,135237,136008,136401,136785,136389,136058,135723,136249,136649,137768,138941,140117,140834,141433,142810,143946,145772,146974,148267,148707,149221,149599,149560,149786,149948,150842,151280,151759,151963,152104,151989,151794,151812,151950,152515,153103,154130,154881,155754,156727,158256,160744,164032,167296,170179,172591,174806,176419,177617,178613,179835,181139,182275,182921,183282,183830,184251,184584,184631,185178,185741,186386,187068,187836,188839,189389,189940,190315,191177,192441,194338,195923,197548,199057,200385,201533,201905,203210,204365,206079,207360,208968,210245,211598,213100,214698,216387,217920,219826,221633,223515,225249,227113,228497,230012,231566,233347,235227,237117,239161,241168,242563,243798,244886,246372,247983,249589,251378,252987,254404,255577,256853,258057,259243,260125,261195,262151,263163,264022,264651,265334,266024,266738,267303,267800,267888,268254,268266,268579,268631,268766,268954,268919,269029,268910,268543,268102,268676,269337,269837,269271,268850,268303,267692,267205,266680,266817,267081,267662,267517,267483,267682,268300,268521,268716,269016,269275,269273,268812,268563,267888,267338,266254,265311,264669,264804,265142,265428,265458,265661,265773,266166,266772,267565,268543,269476,270362,270474,270434,270239,270607,271236,272043,272177,272731,273205,274225,274962,275883,277418,278840,280354,281401,282045,282853,283655,284157,284732,285282,285714,285502,285040,285468,286587,287806,289007,289612,290659,291463,292157,292683,294075,296183,298150,298868,298854,298599,298654,299262,300168,301416,302589,303229,302991,302248,301522,301452,301470,301899,302213,302691,302895,303060,302914,302740,302469,302660,303170,303730,303945,304763,306240,307268,307389,306400,305543,304925,304165,304702,305250,306380,306358,306428,308038,309780,311135,310997,313234,316118,319960,321145,321991,322044,322927,323088,321434,319506,318006,317803,315331
37,"North Dakota",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145711,145441,145373,145537,146296,147272,148282,149297,150366,151375,152005,152509,152893,154070,155373,156547,156860,157035,157229,157432,157633,157945,158797,159851,160962,161545,162249,162886,163644,164098,164563,165099,165655,166155,166729,167370,168140,168729,169088,169290,169434,169806,170080,170268,170278,170524,170757,170700,170590,170723,171043,171071,170904,170642,170357,170450,170582,170708,170438,170378,170455,170426,170117,169896,170149,170705,171532,172034,172646,172839,173168,173373,173510,173610,173910,174408,174472,173954,173446,173314,173385,173559,173751,173958,174338,174900,175752,176667,177885,179472,181013,182310,183393,184737,186407,188312,190232,192142,193877,195381,196721,198089,199499,200920,202490,203756,205175,206407,207658,208649,209369,210272,211180,212299,213386,214980,216470,218564,219540,220536,221085,222277,223729,225397,227291,228844,229940,230437,230756,230849,231487,232137,233092,233704,234333,234670,234518,234348,234404,234674,235014,235293,235683,236090,236124,236176,235914,235676,235789,236230,236859,236972,237152,237219,237597,237643,237876,237671,237993,238065,238231,237811,237510,237415,237278,237124,237017,237231,237673,238138,238341,238719,239040,239658,240062,240524,240980,241535,241879,242145,242225,242515
58,"Vermont",49,109118,108933,108658,108358,108134,108059,108198,108392,108658,108929,109000,109055,108978,109183,109594,110136,110425,110625,110628,110837,110978,111207,111670,112386,113331,113932,114461,114900,115805,116612,117389,117756,118231,118702,119225,119496,119835,120437,121218,122122,122775,123523,124254,125188,126087,127005,127777,128642,129412,130243,130945,131645,132433,133302,134289,135182,136073,136817,137757,138704,139739,140650,141566,142517,143351,144185,145015,146135,147267,148488,149548,150669,151776,152774,153764,154654,155449,156078,156658,157588,158628,159747,160732,161740,162643,163551,164529,165741,167722,169917,172152,173389,174497,175614,177334,179010,180716,182937,185302,187462,188612,189653,190977,192953,195123,197314,199246,201143,203510,205381,207111,208768,210913,213248,215245,216951,218507,219727,221067,222798,224359,225955,227308,228860,230489,231747,232872,233928,234908,235734,236616,236941,237329,237621,238193,238628,238609,238885,239362,240038,240565,241499,241573,241635,240960,240482,239906,239312,239206,238872,238332,237649,237014,236455,236145,235762,235497,235248,234849,234130,233072,232225,231578,230986,230470,229987,229742,229787,229904,230028,230079,230478,230913,231136,231305,231296,231378,231104,230855,230513,230404,230119,229974,229760,229587,229502,229528,229808,229809,229737,229558,229343,229218,229167,229217,229266,229323,229405,229285,229041,228986,229189,229421,229647,229614,229536,229305,229131,229027,228957,228896,228899,228899,228905,228808,228606,228551,228650,228958,229231,229459,229671,229942,230212,230537,230827,231155,231425,231627,231749,231752,231687,231620,231461,231433,231442,231384,231414,231769,232468,233104,233384,233678,234065,234418,234721,234982,235413,235974,236478,236890,237361,237925,238780,239841,240726,241947,243166,244785,246125,247378,248389,249159,249678,250357,251060,251230,251767,252058,252833,253273,253804,254296,254769,255815,257081,258241,259084,260219,261105,261977,262449,262949,263437,263923,264492,264673
12,"District of Columbia",50,192530,191411,190597,189889,189249,188861,188309,188101,187831,187788,188213,188931,189746,190035,190181,190509,190716,190684,190641,190968,191864,193257,194142,194720,194663,195271,195979,196524,197650,199102,201547,202786,203385,202727,202713,203160,204525,206088,207610,209517,211357,213142,214622,216658,219288,222531,225248,227562,229258,230881,232933,234694,236096,236997,236970,237276,237475,238508,239667,241497,243699,245651,247101,248748,250969,253550,256419,258840,261459,263870,266703,269023,271578,274346,277564,280618,283431,286473,289779,294380,299463,304149,308106,311705,315721,319813,323863,327559,331539,335246,339239,342225,345606,350645,355368,360386,364204,369749,375865,382913,388862,395937,404546,413371,419972,423317,429378,436605,445508,451752,458273,465724,474509,482110,487649,493357,499784,506820,510882,514509,517177,520420,521858,521496,521186,520757,519392,517029,515675,516027,517877,519027,519849,520496,520846,521805,522229,522277,522565,522232,521095,518724,515641,512833,509894,506677,503437,499910,495804,492943,491050,488676,484324,481399,480018,478710,474765,469624,465955,462825,460653,458329,455894,456749,459377,461782,461132,459612,460799,464596,467667,468508,468724,467328,466632,463693,462714,459727,459094,457720,458038,456644,454990,454035,452800,452676,451267,450357,448275,451119,453979,459263,459538,460393,463160,468409,475205,482163,490154,497847,505519,506989,507214,506121,512346,520924,528251,533639,538284,543477,548961,554280,559263,569339,580147,591767,597058,600063,601901,604331,605899,605852,604209,604133,604502,600758,596885,593428,594613,595857,597906,600334,603486,607724,613308,616272,618549,619844,621967,624642,628021,632039,634795,636523,638428,640019,640571,643794,647641,654267,659021,663124,663749,663108,662632,663990,665294,667693,671178,674081,677300,678791,683915,683077,684448,685733,692986,700163,705072,709271,712918,717279,720159,722117,721742,726955,731816,736885,737310,736994,738376,739720,741068,741581,742813,744817,746906
62,"Wyoming",51,,,,,,,,,,,,,,,,,,,,,,,,,121792,121565,121577,121680,122167,122601,123052,123386,123717,123964,124199,124647,125127,125680,126136,126530,126561,126634,126581,126969,127374,128050,128527,128756,128899,129434,130072,130618,131090,131680,132517,132813,133105,133170,133756,134310,135003,135871,136764,137646,138031,138355,138671,139298,140041,140836,141375,141905,142290,141562,140658,139894,140215,140857,141279,141701,141946,142421,142933,143340,143789,144753,145865,146808,147335,147716,148324,148952,149507,149970,150608,151552,152733,153966,155312,156548,157949,159188,160280,161286,162581,163945,165037,165932,166541,167380,168149,169315,170368,171607,172869,174099,175346,176619,178122,179557,181109,182738,184376,186073,187413,188725,190092,191626,192954,194026,194913,196024,197299,198495,199717,200378,201091,201636,202265,202692,202963,203161,203386,203586,203550,203145,202521,202177,202127,202094,201854,201696,201569,201485,201189,200592,199883,199319,198954,198659,198132,197600,197052,196516,196135,195789,195634,195556,195678,195955,196252,196218,196047,195770,195708,195452,195147,194809,194622,194554,194461,194082,193461,193169,193316,193679,193632,193757,193852,194434,194863,195303,195655,196271,197187,197946,198410,198803,199626,200454,201421,201878,202373,202761,203242,203705,203962,204270,204676,205187,205735,206253,206708,207292,207915,208700,209456,210220,211012,211822,212525,213297,213887,214599,215224,215938,216570,217109,217659,218222,218887,219585,220437,221053,221632,221991,222523,222929,223377,223748,224027,224295,224454,224590,224453,224274,224170,224317,224355,224399,224385,224425,224556,224641,224920,225202,225835,226652,227611,228520,229444,230310,231253,231958,232702,233207,233830,234381,234913,235466,236008,236806,237525,238424,239339,240675,242021,243445,244733,246102,247375,248577,249732,250700,251772,252761,253727
